CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;23;18;12;380;43
01:00;30;108;13;590;50
02:00;26;79;8;500;39
03:00;32;45;25;540;72
04:00;49;49;56;690;136
05:00;59;43;114;990;235
06:00;69;45;168;1400;327
07:00;77;73;142;1940;295
08:00;71;90;145;1990;295
09:00;90;85;209;2460;410
10:00;84;78;133;1340;277
11:00;69;63;107;1350;234
12:00;48;60;60;910;142
13:00;59;50;69;980;167
14:00;62;29;68;990;168
15:00;57;;69;1080;163
16:00;68;;105;1620;229
17:00;56;;65;1160;157
18:00;49;32;63;1010;147
19:00;53;21;55;980;139
20:00;44;10;48;870;119
21:00;35;24;29;650;80
22:00;29;16;19;470;60
23:00;29;11;17;470;56
