CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;52;152;114;1800;227
01:00;42;159;77;1750;160
02:00;19;36;7;400;29
03:00;19;17;8;340;31
04:00;22;27;14;340;43
05:00;33;13;37;460;88
06:00;43;18;53;710;125
07:00;50;22;70;1040;157
08:00;61;37;96;1200;208
09:00;45;45;54;750;127
10:00;47;39;65;840;146
11:00;49;39;52;690;128
12:00;36;34;32;500;85
13:00;41;45;38;560;99
14:00;46;31;38;600;103
15:00;63;48;60;900;155
16:00;67;23;70;990;175
17:00;98;30;165;1940;350
18:00;106;49;231;2450;459
19:00;99;83;275;2740;519
20:00;98;119;311;2720;574
21:00;81;137;191;1930;373
22:00;70;161;159;1920;313
23:00;63;154;148;2070;288
