CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;57;48;59;830;148
01:00;40;52;41;630;104
02:00;40;27;30;560;86
03:00;35;24;20;400;65
04:00;46;21;19;390;76
05:00;42;22;43;440;109
06:00;56;35;107;770;221
07:00;58;51;151;1140;290
08:00;71;105;207;1350;387
09:00;80;113;162;980;328
10:00;79;93;121;970;264
11:00;82;97;139;950;294
12:00;79;100;115;990;256
13:00;85;87;106;910;247
14:00;94;83;102;910;249
15:00;89;69;74;750;203
16:00;98;55;86;1000;230
17:00;82;58;79;960;204
18:00;81;52;69;860;187
19:00;74;53;54;800;158
20:00;86;59;94;970;231
21:00;90;68;117;1130;269
22:00;61;46;57;670;149
23:00;67;45;66;780;169
