CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;77;38;113;249
01:00;55;37;58;142
02:00;62;60;53;141
03:00;54;58;46;123
04:00;58;46;65;156
05:00;55;40;76;171
06:00;53;47;66;152
07:00;58;54;88;190
08:00;69;59;125;258
09:00;75;91;145;297
10:00;71;91;107;233
11:00;66;85;88;199
12:00;59;83;66;158
13:00;64;64;74;176
14:00;65;54;67;165
15:00;61;51;52;138
16:00;64;43;55;146
17:00;;28;;
18:00;61;37;63;156
19:00;71;44;74;182
20:00;64;49;70;169
21:00;76;55;78;195
22:00;80;36;94;223
23:00;83;47;108;246
