CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;36;34;28;30;590;81
01:00;24;27;23;16;510;49
02:00;13;35;32;8;500;26
03:00;14;38;35;9;480;28
04:00;16;37;32;11;460;32
05:00;19;36;31;15;450;42
06:00;33;39;32;44;530;99
07:00;48;42;34;94;730;191
08:00;59;45;35;145;970;281
09:00;60;47;35;147;900;285
10:00;69;59;41;193;980;363
11:00;67;58;40;172;940;330
12:00;70;58;40;170;950;329
13:00;57;54;36;122;850;244
14:00;65;60;41;152;980;297
15:00;59;55;38;110;880;227
16:00;57;49;35;109;870;222
17:00;64;49;37;118;1040;244
18:00;66;54;37;112;970;236
19:00;58;42;31;81;790;182
20:00;62;45;33;93;890;204
21:00;61;50;36;99;970;212
22:00;50;40;34;50;620;125
23:00;44;34;30;50;650;119
