CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;65;48;37;510;121
01:00;70;53;47;550;140
02:00;79;50;56;510;164
03:00;69;34;41;410;130
04:00;62;35;36;330;116
05:00;65;37;44;360;133
06:00;80;50;96;520;226
07:00;87;58;121;680;269
08:00;90;57;119;770;271
09:00;95;83;118;970;274
10:00;95;85;110;1060;263
11:00;90;64;77;730;206
12:00;82;55;58;500;170
13:00;85;51;57;510;171
14:00;84;42;50;490;159
15:00;88;46;48;520;160
16:00;97;41;48;500;168
17:00;84;44;45;470;152
18:00;82;40;41;460;144
19:00;86;42;43;500;150
20:00;97;46;53;610;176
21:00;87;56;47;580;157
22:00;76;47;40;510;135
23:00;78;55;45;620;145
