CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;49;68;51;194;1660;347
01:00;30;54;44;130;1650;230
02:00;27;31;26;15;570;50
03:00;24;27;22;15;550;47
04:00;24;28;24;17;510;49
05:00;27;36;30;18;510;54
06:00;41;31;25;61;510;134
07:00;65;32;26;148;590;293
08:00;72;30;25;193;760;368
09:00;70;41;29;167;870;325
10:00;58;37;27;141;920;274
11:00;59;36;27;135;920;264
12:00;59;42;31;153;930;294
13:00;68;69;46;184;980;350
14:00;67;77;52;181;1010;343
15:00;71;66;47;182;1110;349
16:00;72;73;51;190;1160;363
17:00;82;59;43;138;1190;292
18:00;69;55;40;125;1270;261
19:00;66;50;37;121;1270;250
20:00;79;58;41;208;1320;398
21:00;76;60;42;215;1420;406
22:00;79;70;49;294;1540;529
23:00;54;71;52;200;1620;361
