CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;43;105;119;224
01:00;32;79;84;160
02:00;50;102;23;85
03:00;46;76;18;75
04:00;43;90;16;69
05:00;46;84;33;96
06:00;45;68;48;119
07:00;63;60;81;187
08:00;68;38;73;180
09:00;84;62;127;279
10:00;94;55;117;273
11:00;92;34;118;273
12:00;79;50;91;218
13:00;77;55;69;183
14:00;76;41;68;181
15:00;86;59;85;215
16:00;79;49;59;169
17:00;100;51;105;261
18:00;98;54;131;298
19:00;;109;;
20:00;89;121;158;330
21:00;69;125;113;241
22:00;61;109;143;279
23:00;56;129;135;263
