CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;84;74;121;1430;268
01:00;79;45;102;1260;234
02:00;42;31;26;520;80
03:00;45;23;35;550;98
04:00;45;28;45;570;114
05:00;41;37;59;600;130
06:00;45;44;100;720;197
07:00;54;60;214;1360;381
08:00;73;68;230;1900;424
09:00;66;78;82;820;190
10:00;79;52;115;940;254
11:00;78;33;86;760;209
12:00;78;31;90;810;216
13:00;88;17;99;770;238
14:00;82;21;77;830;199
15:00;80;49;83;790;205
16:00;77;46;80;770;198
17:00;79;23;88;900;213
18:00;93;43;112;1150;264
19:00;93;31;112;1190;263
20:00;91;33;110;1040;259
21:00;125;56;257;1900;517
22:00;112;68;192;1850;405
23:00;94;56;139;1390;306
