CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;43;59;51;122
01:00;33;70;33;84
02:00;36;22;20;67
03:00;29;14;16;53
04:00;34;22;16;60
05:00;32;14;17;59
06:00;41;22;32;90
07:00;44;14;32;94
08:00;50;14;34;103
09:00;72;14;62;167
10:00;60;21;42;124
11:00;65;15;48;139
12:00;72;10;58;161
13:00;77;6;71;186
14:00;86;21;109;253
15:00;93;23;118;272
16:00;82;33;102;237
17:00;83;28;120;266
18:00;72;42;113;244
19:00;75;27;142;292
20:00;77;47;199;382
21:00;71;43;175;340
22:00;62;51;133;265
23:00;53;57;104;213
