CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;39;36;27;580;80
01:00;27;26;14;540;50
02:00;46;64;45;740;114
03:00;38;52;41;670;100
04:00;36;46;31;560;83
05:00;38;59;47;580;109
06:00;43;57;95;880;189
07:00;61;78;191;1620;353
08:00;80;87;158;1930;322
09:00;70;84;95;1330;216
10:00;91;62;120;1480;273
11:00;75;60;66;1330;177
12:00;81;58;71;940;189
13:00;78;43;70;1030;184
14:00;69;41;57;830;155
15:00;63;47;56;850;147
16:00;64;39;80;1150;185
17:00;74;46;78;1180;193
18:00;67;33;82;1180;193
19:00;74;47;115;1530;249
20:00;70;58;81;1350;193
21:00;69;61;87;1330;202
22:00;65;43;95;1210;209
23:00;57;45;76;960;174
