CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;97;59;25;44;430;162
01:00;88;72;31;34;420;140
02:00;98;116;58;62;570;192
03:00;84;106;55;48;510;155
04:00;77;105;55;45;420;144
05:00;78;101;54;50;430;152
06:00;83;104;52;76;460;198
07:00;77;99;49;87;550;210
08:00;81;89;49;80;560;202
09:00;90;86;43;84;580;217
10:00;82;59;24;48;400;155
11:00;88;55;21;48;440;160
12:00;99;57;18;46;530;168
13:00;94;50;15;42;460;157
14:00;86;47;11;39;440;144
15:00;84;43;10;36;340;137
16:00;97;45;11;39;470;156
17:00;119;52;13;55;520;201
18:00;127;49;12;65;580;224
19:00;157;49;13;95;770;300
20:00;194;95;22;184;1280;474
21:00;116;76;23;62;740;210
22:00;132;69;21;70;650;238
23:00;129;62;21;68;650;231
