CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;72;62;94;1360;216
01:00;47;54;30;760;91
02:00;20;26;10;400;36
03:00;16;14;7;360;27
04:00;20;19;9;350;33
05:00;23;14;11;410;40
06:00;30;13;23;480;65
07:00;40;25;41;700;102
08:00;46;31;48;770;120
09:00;42;36;47;880;114
10:00;44;61;51;790;120
11:00;46;51;48;890;119
12:00;52;38;52;860;132
13:00;43;42;37;700;100
14:00;44;41;45;820;113
15:00;48;20;40;720;108
16:00;44;28;37;700;100
17:00;51;30;46;740;121
18:00;55;36;53;850;135
19:00;58;30;47;740;131
20:00;63;18;61;1050;156
21:00;73;34;69;1130;178
22:00;79;57;86;1270;211
23:00;76;62;98;1300;225
