CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;43;49;79;163
01:00;35;43;64;131
02:00;19;23;9;33
03:00;21;30;15;43
04:00;30;29;21;62
05:00;29;25;39;87
06:00;37;36;69;143
07:00;55;29;140;268
08:00;46;27;116;222
09:00;53;41;131;251
10:00;56;45;128;250
11:00;59;50;122;243
12:00;55;50;117;233
13:00;57;34;93;198
14:00;73;34;129;269
15:00;67;31;119;248
16:00;70;45;108;234
17:00;79;38;120;262
18:00;75;41;102;229
19:00;72;32;110;239
20:00;81;31;138;291
21:00;96;39;223;436
22:00;72;58;172;334
23:00;51;61;112;221
