CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;74;59;39;940;133
01:00;60;89;37;890;117
02:00;53;72;37;850;109
03:00;48;54;32;730;97
04:00;41;67;15;590;62
05:00;51;64;45;680;119
06:00;42;59;77;900;160
07:00;65;61;185;1730;348
08:00;77;82;147;1790;301
09:00;82;86;118;1540;262
10:00;86;79;119;1510;268
11:00;72;48;64;1030;169
12:00;86;24;67;1010;188
13:00;87;30;66;1020;187
14:00;74;34;54;900;156
15:00;75;56;54;890;158
16:00;78;45;52;1050;157
17:00;82;36;55;1040;166
18:00;89;31;67;1240;190
19:00;82;43;58;1080;170
20:00;96;52;84;1270;225
21:00;81;51;80;940;204
22:00;95;60;111;1370;265
23:00;87;67;84;1300;215
