CZAS;Benzen;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla;Tlenki azotu
23:00;5.18874;43.9156;83.1279;64.4892;119.697;1291.44;1472.99;227.544
00:00;5.12004;42.1381;82.1643;66.0574;131.033;1215.74;1423.71;243.085
01:00;5.15464;30.989;78.5073;64.9432;66.0605;1024.5;1310.2;132.345
02:00;5.40829;28.5212;80.3781;67.8339;44.9253;1027.94;1286.33;97.4652
03:00;5.2588;29.1589;72.6215;61.5155;41.6623;956.89;1221.22;93.0701
04:00;5.04969;23.4523;65.4459;55.785;32.7157;830.71;1143.92;73.6393
05:00;4.90521;25.2957;65.5614;56.1066;42.6602;843.64;1079;90.7501
06:00;5.14518;38.3886;63.602;53.826;110.69;1022.22;1026.64;208.192
07:00;5.88408;40.9175;65.5381;54.4696;143.326;1431.84;1044.19;260.785
08:00;6.24507;49.8177;48.8081;40.0708;179.456;1500.4;1079.77;325.137
09:00;6.42752;47.7522;46.0711;36.7498;182.297;1323.93;1117.2;327.685
10:00;6.47062;45.243;45.9387;37.8919;146.088;1236.32;1143.24;269.187
11:00;6.28133;51.1026;43.5429;35.6174;163.304;1284.65;1184.21;301.628
12:00;5.84242;47.7931;40.9121;32.4723;139.171;1088.53;1216.44;261.388
13:00;5.84718;46.1851;39.7734;32.1093;137.852;997.41;1235.66;257.688
14:00;5.75808;49.0839;43.9489;36.0466;140.402;1356.25;1277.42;264.44
15:00;5.5641;50.5664;53.9741;44.9343;161.223;1133.61;1240.14;297.956
16:00;5.70247;59.9651;54.3929;46.2609;155.644;1160.04;1197.59;298.885
17:00;5.80483;58.6892;55.7486;47.4145;168.779;1379.63;1204.56;317.595
18:00;5.98574;56.8421;55.2808;46.5369;165.074;1262.34;1207.81;310.136
19:00;6.05596;66.6936;55.4167;46.9813;191.361;1982.75;1295.07;360.046
20:00;5.33358;62.6757;51.0773;43.0056;117.006;955.48;1278.44;242.736
21:00;4.61815;57.1121;52.4084;41.1563;90.3251;896.79;1265.86;195.68
22:00;3.82192;49.0812;44.5778;36.9784;83.788;768.04;1192.34;177.574
23:00;2.79418;38.5783;36.4543;29.7944;43.1438;605.71;1126.35;104.646
00:00;2.41733;35.9346;37.1963;30.4526;33.907;517.64;1046.05;87.8391
