CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;18;28;14;39
01:00;21;37;10;36
02:00;16;27;7;26
03:00;14;26;5;22
04:00;15;22;6;24
05:00;22;16;15;45
06:00;24;16;25;62
07:00;44;13;70;151
08:00;61;18;106;222
09:00;76;30;148;301
10:00;78;35;136;286
11:00;;46;;
12:00;59;33;77;177
13:00;61;28;65;160
14:00;63;32;89;200
15:00;71;48;79;192
16:00;78;34;114;252
17:00;83;54;119;265
18:00;72;57;112;242
19:00;66;47;109;232
20:00;58;45;80;180
21:00;48;31;59;137
22:00;44;28;54;126
23:00;35;32;40;96
