CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;53;156;54;134
01:00;47;210;127;240
02:00;45;219;132;246
03:00;37;197;82;160
04:00;38;192;50;114
05:00;38;161;75;151
06:00;41;148;85;171
07:00;43;116;139;255
08:00;47;115;165;297
09:00;53;106;187;338
10:00;73;90;274;492
11:00;98;116;383;683
12:00;101;140;286;538
13:00;77;162;130;275
14:00;92;165;160;334
15:00;91;214;142;306
16:00;97;200;190;386
17:00;119;200;313;596
18:00;;246;;
19:00;83;250;152;314
20:00;77;209;163;325
21:00;75;202;142;291
22:00;60;192;84;186
23:00;65;149;102;219
