CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;52;100;56;1220;137
01:00;38;68;26;780;77
02:00;29;56;19;590;58
03:00;21;58;12;470;40
04:00;19;46;9;400;33
05:00;19;52;9;400;33
06:00;24;43;11;440;40
07:00;34;26;26;520;75
08:00;51;31;46;650;119
09:00;61;37;57;790;148
10:00;63;53;73;870;173
11:00;59;70;68;910;162
12:00;52;75;58;950;141
13:00;58;65;60;950;149
14:00;60;68;68;1110;164
15:00;57;66;75;1180;172
16:00;62;61;76;1210;178
17:00;77;67;126;1660;268
18:00;75;88;126;1570;266
19:00;77;83;143;1670;293
20:00;77;84;145;1740;299
21:00;71;84;128;1630;265
22:00;67;103;121;1530;250
23:00;57;93;79;1390;176
