CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;58;57;97;1180;206
01:00;44;63;53;830;123
02:00;38;58;45;780;106
03:00;32;61;19;590;61
04:00;37;62;36;760;91
05:00;38;63;49;670;113
06:00;43;65;94;1050;184
07:00;55;73;217;1930;387
08:00;59;82;238;2730;422
09:00;59;89;195;1940;357
10:00;55;81;193;1710;349
11:00;89;90;287;2550;527
12:00;73;112;181;1610;348
13:00;77;147;180;1680;349
14:00;85;281;207;1560;401
15:00;94;262;220;1480;430
16:00;104;271;288;2250;543
17:00;98;211;279;2260;523
18:00;106;215;367;2810;667
19:00;109;300;370;3400;673
20:00;114;306;503;4690;882
21:00;94;307;322;3050;586
22:00;67;258;127;1260;260
23:00;63;103;124;1260;251
