CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;20.5775;31.8782;21.6757;14.354;396.18;524.073;42.5579
01:00;23.7393;53.0768;38.5703;13.1818;473.57;752.84;43.9
02:00;20.1944;36.9547;26.4816;10.3761;383.62;611.042;36.1
03:00;16.2462;33.7513;24.461;9.4481;358.12;530.904;30.6
04:00;15.6026;30.9162;22.2732;5.9804;348.84;490.074;24.8
05:00;27.4967;28.5491;19.8484;22.5215;327.66;441.263;61.9
06:00;37.6808;31.2531;21.5559;47.4376;476.56;426.046;110.1
07:00;43.737;29.4028;20.4302;70.8535;618.05;438.459;152.555
08:00;51.4501;30.7927;21.217;97.0596;702.3;461.09;200.204
09:00;49.29;29.315;20.1823;104.141;640.83;481.997;208.98
10:00;47.9478;26.9533;17.7483;68.3138;577.14;506.187;152.711
11:00;44.0787;28.6347;19.0294;67.1617;572.67;533.006;147.267
12:00;37.3301;23.6004;16.2806;54.9549;499.52;551.841;121.606
13:00;38.7855;27.261;18.5963;52.2988;541.69;578.595;118.999
14:00;51.9789;33.1565;23.0097;85.0783;671.51;602.964;182.613
15:00;44.5851;34.775;22.8865;72.1258;586.9;599.07;155.242
16:00;54.6289;45.9734;26.4601;79.0983;666.09;594.544;175.939
17:00;42.7008;32.3613;18.012;59.5882;572.09;585.951;134.184
18:00;48.6502;30.6399;16.2541;73.1643;612.16;590.329;160.923
19:00;38.3179;32.3083;17.5096;45.8851;473.11;577.884;108.62
20:00;35.1067;34.3146;19.5426;47.2308;542.17;583.215;107.57
21:00;38.6681;47.0925;29.1032;50.4855;609.78;591.726;116.181
22:00;31.4779;50.5548;33.543;29.0738;561.03;577.916;76.097
23:00;22.5681;33.9354;22.8757;18.9364;426.06;557.811;51.6207
