CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;81;55;50;83;1200;207
01:00;52;48;45;28;740;95
02:00;100;102;62;66;1190;200
03:00;90;94;60;56;1050;174
04:00;82;90;61;77;1120;199
05:00;76;75;55;52;930;155
06:00;81;80;55;90;1070;218
07:00;76;74;54;84;1070;204
08:00;72;60;40;62;940;166
09:00;69;28;23;35;730;122
10:00;83;33;29;54;930;165
11:00;87;34;30;59;990;176
12:00;74;41;36;50;900;148
13:00;88;51;44;73;970;200
14:00;81;51;45;66;890;181
15:00;76;62;44;54;860;159
16:00;83;72;47;82;1010;207
17:00;73;59;42;46;840;143
18:00;103;71;48;80;1080;224
19:00;102;73;57;95;1270;246
20:00;101;55;46;82;1060;225
21:00;98;54;47;107;1250;261
22:00;98;59;51;109;1210;264
23:00;80;57;51;59;1060;169
