CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;81;70;65;179
01:00;67;61;45;136
02:00;53;37;27;95
03:00;46;20;31;94
04:00;40;40;27;82
05:00;46;42;52;125
06:00;50;38;145;271
07:00;59;59;204;371
08:00;71;65;199;375
09:00;92;80;194;389
10:00;82;70;100;235
11:00;81;66;89;217
12:00;;;;
13:00;;;;
14:00;76;26;60;169
15:00;96;32;77;214
16:00;90;37;65;189
17:00;97;26;85;226
18:00;97;25;86;228
19:00;105;24;91;244
20:00;110;20;87;243
21:00;119;26;119;302
22:00;111;46;126;305
23:00;95;63;103;252
