CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;67.5975;64.3545;35.1522;38.9483;639.614;641.736;127
01:00;57.6429;54.8396;30.2338;25.727;993.99;707.306;96.9
02:00;20.197;19.2625;10.5667;8.43353;303.294;641.302;33
03:00;20.8772;9.81532;5.18388;7.67009;273.302;578.229;32.7
04:00;20.6418;6.9823;3.73306;11.4811;270.024;502.12;38.2
05:00;35.5111;10.6893;5.76306;22.6916;316.582;435.207;70.2
06:00;51.2418;17.2535;9.17888;46.8235;437.971;404.458;122.7
07:00;64.7311;19.8157;10.3325;87.4431;694.812;403.079;198.2
08:00;64.8597;24.9484;13.4169;92.3469;731.005;430.511;205.9
09:00;67.0416;16.6227;8.80612;69.2445;538.278;445.659;172.7
10:00;65.2806;15.2513;7.18112;65.7962;508.816;471.349;165.8
11:00;60.4816;13.2394;6.55166;49.0958;467.841;495.666;135.5
12:00;58.549;13.142;6.42472;44.1223;512.001;525.913;125.9
13:00;52.963;16.5016;5.54278;39.9989;393.96;535.586;114.1
14:00;68.6363;11.461;4.62306;52.5025;459.039;538.219;148.8
15:00;59.3301;12.9613;4.95916;44.7846;453.379;508.04;127.8
16:00;62.1029;10.1302;4.14612;39.4388;470.889;475.525;122.3
17:00;63.7231;11.7512;5.12944;40.7734;469.43;466.919;126
18:00;71.5398;12.6513;5.45112;49.8319;583.645;476.273;147.6
19:00;89.3775;16.1829;6.97362;56.4039;602.253;493.075;175.6
20:00;90.8335;19.6999;8.68362;60.9049;738.205;521.35;183.9
21:00;76.8712;17.7631;8.22888;47.6468;607.324;548.02;149.6
22:00;81.7999;33.805;16.9611;55.8296;669.156;574.285;167.1
23:00;86.1387;41.7392;21.3114;69.0443;824.26;620.645;191.5
