CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;56;37;47;127
01:00;48;35;37;104
02:00;34;61;15;56
03:00;40;60;23;74
04:00;38;55;24;74
05:00;54;45;42;118
06:00;65;58;104;223
07:00;80;78;190;370
08:00;67;85;142;285
09:00;;72;;
10:00;63;77;120;245
11:00;69;66;112;240
12:00;75;46;117;254
13:00;77;44;105;236
14:00;73;55;76;188
15:00;95;46;127;288
16:00;108;62;156;344
17:00;92;68;120;273
18:00;89;52;110;257
19:00;87;57;96;233
20:00;81;48;85;211
21:00;86;48;97;233
22:00;69;59;75;183
23:00;62;50;67;164
