CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;40.5668;49.1126;35.361;25.5361;573.15;743.109;79.736
01:00;45.3849;89.3779;72.2078;65.8336;1112.64;1583.97;146.35
02:00;27.8899;71.1629;59.2012;12.5756;783.71;1467.74;47.1841
03:00;20.442;43.1356;35.2193;8.91692;538.832;1322.57;34.1542
04:00;;24.212;17.5648;;;1238.56;
05:00;16.8482;29.5327;20.5592;11.9972;350.585;1021.26;35.2555
06:00;28.179;34.0417;22.7782;34.9312;381.151;841.39;81.7627
07:00;65.4735;41.6289;27.793;118.824;904.67;756.931;247.853
08:00;44.7908;41.2983;27.7267;67.2725;587.29;665.554;147.874
09:00;45.9439;42.5127;28.5336;73.0801;614.09;594.333;158.216
10:00;46.0565;42.9811;30.1542;71.7953;672.18;578.4;156.4
11:00;59.8429;54.8195;37.2407;130.638;803.55;616.217;260.26
12:00;48.6088;58.4346;39.6747;75.3243;665.08;622.325;164.02
13:00;46.2016;56.7719;37.8782;67.8825;618.75;655.845;150.274
14:00;54.7113;72.5818;43.9962;94.9397;682.02;693.454;200.451
15:00;60.7452;80.937;48.5814;151.217;860.55;687.939;292.709
16:00;64.0727;80.8867;55.1782;159.825;1017.73;741.744;309.257
17:00;53.3243;79.3367;57.6097;110.526;916.26;779.515;222.859
18:00;55.324;76.4325;49.8996;110.609;786.64;793.823;224.952
19:00;61.6013;56.9994;30.8185;82.5452;657.18;775.526;188.183
20:00;71.0201;64.0403;36.6114;107.559;809;793.516;236.036
21:00;64.264;59.3537;35.6695;89.386;746.51;809.486;201.437
22:00;61.3037;53.168;32.0037;80.7578;747.42;817.661;185.196
23:00;56.941;56.1916;37.9529;58.9017;708.71;798.681;147.345
