CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;54;228;242;423
01:00;45;225;193;340
02:00;36;87;27;78
03:00;36;70;48;110
04:00;37;76;93;179
05:00;34;88;70;140
06:00;44;83;210;367
07:00;43;112;201;352
08:00;52;113;264;456
09:00;61;137;271;475
10:00;52;142;161;299
11:00;68;112;168;325
12:00;85;99;185;368
13:00;77;103;106;239
14:00;72;67;86;203
15:00;93;57;132;294
16:00;100;69;145;321
17:00;109;82;218;442
18:00;156;107;497;916
19:00;135;183;440;808
20:00;122;246;387;714
21:00;113;258;431;772
22:00;84;268;306;552
23:00;68;239;237;430
