CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;31;52;16;55
01:00;24;34;12;41
02:00;24;24;9;36
03:00;23;32;7;33
04:00;20;34;7;30
05:00;24;41;12;42
06:00;36;44;35;88
07:00;;35;;
08:00;61;44;115;235
09:00;59;53;87;191
10:00;55;55;69;159
11:00;56;54;59;146
12:00;56;46;50;131
13:00;49;55;35;102
14:00;53;62;40;113
15:00;55;43;46;124
16:00;60;32;51;137
17:00;61;46;56;146
18:00;69;49;69;172
19:00;72;48;64;169
20:00;100;53;121;283
21:00;100;60;142;316
22:00;55;62;43;120
23:00;46;58;38;103
