CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;43;22;15;27;560;84
01:00;26;24;15;13;480;47
02:00;23;21;13;11;440;39
03:00;28;19;13;15;470;51
04:00;32;23;16;18;480;60
05:00;28;24;17;15;510;50
06:00;26;23;15;14;490;47
07:00;43;23;15;31;570;90
08:00;48;19;13;34;610;99
09:00;54;21;13;45;630;122
10:00;45;19;13;41;600;108
11:00;44;19;13;37;620;100
12:00;46;19;12;28;620;89
13:00;45;19;13;34;620;96
14:00;46;19;13;39;600;106
15:00;35;19;13;30;630;80
16:00;36;21;13;35;620;89
17:00;49;22;14;54;700;131
18:00;45;22;15;49;690;120
19:00;56;22;13;52;700;135
20:00;75;22;13;81;910;198
21:00;65;19;12;51;730;144
22:00;84;19;13;77;890;202
23:00;58;22;14;56;730;143
