CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;67;62;37;970;122
01:00;58;47;36;910;113
02:00;40;64;43;970;105
03:00;31;49;29;800;74
04:00;30;41;34;720;80
05:00;28;40;27;660;70
06:00;29;34;34;660;80
07:00;26;53;25;550;63
08:00;35;55;37;770;91
09:00;41;47;43;990;106
10:00;48;23;51;1160;125
11:00;57;15;48;1010;129
12:00;58;22;57;1190;144
13:00;59;10;44;1010;124
14:00;50;10;32;960;99
15:00;58;25;37;910;115
16:00;61;27;39;960;120
17:00;66;22;45;1030;134
18:00;78;30;46;1080;147
19:00;86;28;55;1160;169
20:00;96;28;70;1250;202
21:00;106;39;105;1600;265
22:00;95;51;101;1660;248
23:00;85;60;79;1420;205
