CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;61;90;35;114
01:00;49;98;19;78
02:00;37;56;23;72
03:00;36;39;22;69
04:00;35;60;17;61
05:00;28;54;12;46
06:00;38;53;26;77
07:00;45;72;39;104
08:00;57;65;87;190
09:00;70;72;129;267
10:00;63;91;72;173
11:00;62;69;77;179
12:00;56;69;47;127
13:00;69;55;66;170
14:00;65;80;73;176
15:00;77;52;87;208
16:00;80;52;84;208
17:00;71;56;58;159
18:00;74;56;58;162
19:00;83;62;66;184
20:00;75;63;54;157
21:00;78;68;76;193
22:00;69;93;43;135
23:00;83;91;88;217
