CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;67;141;201;2690;375
01:00;64;58;51;900;140
02:00;66;62;59;1260;155
03:00;67;67;61;1350;159
04:00;65;98;64;1470;163
05:00;67;109;92;1530;205
06:00;80;95;194;1910;376
07:00;92;105;325;2840;586
08:00;115;118;455;4050;811
09:00;120;131;454;4190;813
10:00;138;134;471;3990;859
11:00;138;155;422;3080;782
12:00;;148;;1990;
13:00;;121;;;
14:00;124;119;404;2480;741
15:00;114;100;367;2600;674
16:00;100;93;275;2440;521
17:00;90;102;202;2150;398
18:00;113;91;401;3690;725
19:00;97;120;341;3240;617
20:00;85;124;248;2620;463
21:00;65;127;105;1680;225
22:00;69;115;165;2250;320
23:00;77;115;286;3330;513
