CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;89;256;235;3490;447
01:00;61;211;123;2060;248
02:00;53;216;83;1790;179
03:00;49;191;108;1840;214
04:00;43;204;90;1690;180
05:00;49;172;163;1960;297
06:00;52;193;150;1910;281
07:00;57;176;214;2440;384
08:00;63;211;198;2700;365
09:00;76;210;254;2650;464
10:00;80;218;158;1650;320
11:00;110;209;176;1940;377
12:00;102;205;135;1420;307
13:00;107;180;119;1480;288
14:00;98;221;131;1580;298
15:00;102;115;124;1410;291
16:00;106;100;136;1630;314
17:00;121;152;163;1760;369
18:00;123;181;166;1980;376
19:00;146;193;298;2950;600
20:00;141;227;344;3920;666
21:00;135;242;409;4130;760
22:00;120;251;335;4120;631
23:00;106;262;327;3790;605
