CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;43;38;34;55;550;127
01:00;36;34;30;46;500;105
02:00;39;26;23;38;370;96
03:00;28;25;21;22;340;62
04:00;36;23;18;34;380;87
05:00;45;22;17;52;410;123
06:00;50;22;17;69;370;154
07:00;57;22;17;103;600;215
08:00;70;25;20;221;890;408
09:00;78;26;20;199;910;382
10:00;65;20;15;111;640;236
11:00;68;20;13;84;440;197
12:00;61;19;12;69;450;166
13:00;67;18;12;75;520;182
14:00;77;17;12;86;570;207
15:00;60;17;12;57;460;147
16:00;61;20;15;60;500;151
17:00;55;20;17;51;410;134
18:00;61;24;20;70;510;169
19:00;85;27;22;119;850;266
20:00;89;33;28;135;970;295
21:00;72;30;28;101;830;226
22:00;58;37;33;82;660;182
23:00;62;40;36;89;670;198
