CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;70;129;105;68;1160;173
01:00;67;133;112;69;1240;171
02:00;14;12;12;8;310;25
03:00;17;13;13;8;310;28
04:00;38;24;24;17;410;63
05:00;46;32;31;30;430;91
06:00;69;38;34;84;670;197
07:00;86;51;42;156;1160;324
08:00;86;64;48;154;1110;322
09:00;74;67;49;100;870;225
10:00;82;73;52;133;930;284
11:00;78;68;51;104;830;237
12:00;78;74;58;103;870;235
13:00;69;70;55;72;680;179
14:00;75;73;56;84;810;203
15:00;76;62;45;74;760;188
16:00;78;48;39;93;890;219
17:00;105;53;46;138;1120;316
18:00;100;66;41;127;1080;294
19:00;100;111;46;127;1100;294
20:00;106;109;55;132;1250;308
21:00;120;155;82;223;1820;461
22:00;103;129;83;173;1610;367
23:00;80;133;106;111;1330;249
