CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;51;44;38;980;110
01:00;41;40;21;720;73
02:00;35;23;23;660;71
03:00;37;24;27;690;78
04:00;34;28;19;600;63
05:00;34;19;19;600;63
06:00;24;32;17;590;50
07:00;24;20;27;570;67
08:00;35;12;66;800;135
09:00;53;16;109;990;220
10:00;62;29;113;1290;236
11:00;61;45;91;1290;201
12:00;57;57;78;1160;176
13:00;65;58;97;1280;213
14:00;65;51;91;1570;204
15:00;79;44;99;1510;231
16:00;79;49;104;1480;238
17:00;67;40;69;1200;174
18:00;56;37;45;1010;125
19:00;70;46;61;1230;164
20:00;83;46;103;1930;240
21:00;74;48;99;1760;226
22:00;54;74;73;1360;166
23:00;55;60;81;1360;178
