CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;59;74;95;203
01:00;48;69;69;153
02:00;33;25;41;96
03:00;30;30;33;80
04:00;25;28;29;69
05:00;34;35;53;116
06:00;34;34;67;136
07:00;40;32;103;196
08:00;42;56;143;260
09:00;46;76;148;273
10:00;51;87;152;284
11:00;48;93;87;181
12:00;45;70;66;145
13:00;50;65;61;143
14:00;58;59;65;158
15:00;67;57;70;175
16:00;66;59;85;195
17:00;61;60;63;156
18:00;65;68;78;185
19:00;57;57;60;148
20:00;63;57;70;169
21:00;77;52;119;259
22:00;85;63;179;359
23:00;73;73;136;282
