CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;66;208;156;233;3300;2756.25;422
01:00;39;51;41;22;920;1110;72
02:00;48;53;41;37;980;1011.25;104
03:00;44;51;42;51;1010;922.5;122
04:00;30;38;33;17;730;886.25;55
05:00;16;12;11;14;450;842.5;37
06:00;29;13;12;31;480;786.25;77
07:00;46;18;13;61;710;762.5;138
08:00;82;30;20;175;1080;795;349
09:00;95;54;34;238;1420;857.5;458
10:00;80;63;38;171;1100;872.5;341
11:00;69;54;29;116;840;851.25;247
12:00;69;43;22;102;730;851.25;224
13:00;67;36;17;93;770;891.25;209
14:00;83;48;21;139;850;937.5;294
15:00;79;46;22;129;890;960;276
16:00;84;60;28;143;1080;960;302
17:00;98;105;49;270;1680;992.5;511
18:00;93;133;78;242;1830;1083.75;462
19:00;121;184;104;447;2860;1336.25;804
20:00;125;205;110;485;2960;1615;866
21:00;106;201;118;409;3090;1905;731
22:00;87;215;147;298;3230;2202.5;542
23:00;73;216;152;267;3100;2478.75;481
