CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;75;82;146;298
01:00;61;76;69;165
02:00;46;19;47;120
03:00;37;20;50;114
04:00;28;27;52;107
05:00;33;28;77;151
06:00;43;32;114;217
07:00;46;45;176;315
08:00;56;67;154;290
09:00;63;74;143;283
10:00;69;64;107;232
11:00;63;69;83;191
12:00;62;59;72;171
13:00;73;53;92;213
14:00;73;48;95;217
15:00;95;54;107;257
16:00;87;51;117;266
17:00;85;46;99;235
18:00;85;60;109;251
19:00;92;57;128;286
20:00;101;62;161;346
21:00;90;70;155;327
22:00;92;64;190;382
23:00;93;70;207;410
