CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;55;71;41;30;690;101
01:00;33;42;20;14;440;54
02:00;70;121;91;44;1050;136
03:00;55;95;79;18;690;82
04:00;56;99;76;22;610;90
05:00;59;90;69;32;610;106
06:00;89;112;78;100;800;242
07:00;98;128;88;179;1320;371
08:00;107;107;73;177;1690;376
09:00;89;97;68;104;950;247
10:00;79;95;69;67;740;181
11:00;71;65;54;60;710;162
12:00;77;54;46;68;750;180
13:00;77;98;58;62;720;172
14:00;85;120;61;84;770;213
15:00;72;100;56;68;680;176
16:00;72;97;56;61;800;166
17:00;58;57;42;47;710;130
18:00;58;64;39;43;670;122
19:00;66;55;35;50;720;142
20:00;92;65;44;90;1400;229
21:00;96;84;61;110;1350;264
22:00;94;83;61;100;1190;246
23:00;67;70;50;54;960;149
