CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;88;63;92;227
01:00;65;57;60;156
02:00;47;31;27;87
03:00;36;36;20;66
04:00;38;38;26;78
05:00;44;25;30;90
06:00;55;30;45;124
07:00;55;28;56;139
08:00;55;34;60;146
09:00;66;45;77;183
10:00;64;45;74;176
11:00;67;38;64;164
12:00;76;35;63;171
13:00;70;37;53;150
14:00;67;26;48;139
15:00;70;22;50;146
16:00;83;26;55;166
17:00;78;30;50;153
18:00;75;42;54;156
19:00;105;42;82;228
20:00;94;42;77;210
21:00;91;39;81;213
22:00;98;53;98;247
23:00;90;65;96;236
