CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;65;153;70;1700;173
01:00;33;44;19;590;63
02:00;27;36;13;560;49
03:00;21;39;9;450;36
04:00;19;29;8;350;33
05:00;26;23;15;350;49
06:00;47;19;45;600;116
07:00;54;35;61;780;147
08:00;60;39;82;840;187
09:00;53;41;71;730;162
10:00;57;42;77;710;175
11:00;54;41;65;700;154
12:00;49;57;58;700;138
13:00;51;39;59;590;142
14:00;50;35;54;640;133
15:00;64;48;77;820;184
16:00;65;48;86;1010;198
17:00;76;45;103;1250;235
18:00;91;50;176;1890;361
19:00;91;68;167;1680;347
20:00;81;87;152;1820;315
21:00;86;111;160;2250;331
22:00;80;123;118;1740;261
23:00;71;138;87;1810;205
