CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;73;92;38;1020;131
01:00;67;106;41;930;129
02:00;53;60;29;760;97
03:00;45;41;29;650;89
04:00;48;35;38;690;107
05:00;;51;;;
06:00;62;49;202;1780;370
07:00;81;57;209;2560;400
08:00;94;78;165;2380;345
09:00;96;88;110;1560;265
10:00;93;73;76;1410;208
11:00;89;65;67;1050;190
12:00;95;62;50;1030;171
13:00;95;41;61;1000;189
14:00;121;37;80;1290;243
15:00;121;26;86;1910;251
16:00;101;31;63;1350;197
17:00;87;41;52;1290;166
18:00;113;30;85;1810;243
19:00;116;20;114;1860;290
20:00;115;39;134;1620;319
21:00;107;62;126;1510;298
22:00;96;66;92;1290;236
23:00;97;81;108;1540;262
