CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;72.3752;218.481;167.316;261.867;2580.11;2325.42;472.6
01:00;31.7824;40.5613;33.2438;35.4941;666.971;792.746;86
02:00;30.5809;36.6652;30.7317;22.3972;556.819;726.605;64.8
03:00;30.9332;31.4034;26.1839;25.3387;442.836;660.264;69.6
04:00;27.6492;30.9874;25.6687;23.5815;490.976;623.933;63.7
05:00;35.2571;25.3519;19.1963;30.5428;287.902;572.635;81.9
06:00;57.3852;33.8136;25.5864;132.229;625.868;568.6;259.4
07:00;81.489;34.9492;27.51;170.229;952.89;596.2;341.6
08:00;80.0947;46.9079;35.6933;253.111;1210.17;654.304;466.8
09:00;76.0572;38.7452;28.8535;165.214;818.29;673.219;328.5
10:00;81.3253;79.222;40.6627;200.687;865.66;711.824;388
11:00;71.8087;107.564;37.2882;141.97;641.447;736.65;288.8
12:00;92.4351;100.273;34.2004;189.588;791.52;774.218;382.1
13:00;93.3571;85.9716;31.0862;166.552;727.001;829.106;348
14:00;86.2896;69.6358;27.855;152.079;673.824;835.1;318.7
15:00;72.9767;45.1672;19.2589;97.3415;531.573;782.436;221.7
16:00;92.6322;47.6158;19.8727;145.18;763.03;726.543;314.5
17:00;111.389;68.7011;33.7993;251.347;1479.64;809.212;495.4
18:00;109.128;110.983;56.7683;283.879;1592.16;900.024;542.9
19:00;141.923;185.646;108.828;496.302;2631.82;1148.82;900.2
20:00;118.761;177.116;112.108;415.655;2509.53;1363.57;754
21:00;95.6638;182.151;119.442;333.132;2376.63;1569.78;604.7
22:00;102.53;206.618;139.702;399.877;2771.68;1832.01;713.5
23:00;71.2268;217.6;160.564;262.231;2661.83;2098.29;471.8
