CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;57;159;128;1660;253
01:00;48;154;101;1360;203
02:00;37;117;112;1320;209
03:00;31;108;118;1350;211
04:00;34;79;106;1140;196
05:00;38;88;146;1320;262
06:00;42;80;173;1680;306
07:00;42;85;190;2060;332
08:00;50;103;228;2020;399
09:00;81;110;346;2870;609
10:00;110;143;291;2840;555
11:00;103;179;187;2060;388
12:00;92;213;120;1210;275
13:00;87;186;98;1000;238
14:00;89;117;90;990;228
15:00;108;69;145;1450;330
16:00;119;77;192;1820;413
17:00;131;87;295;2580;583
18:00;134;113;372;3830;701
19:00;108;150;295;3150;558
20:00;101;203;314;3560;581
21:00;83;199;232;2890;437
22:00;69;218;132;1840;272
23:00;62;196;137;1890;271
