CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;92;107;134;1780;299
01:00;81;89;102;1710;238
02:00;70;90;97;1460;220
03:00;67;93;72;1060;178
04:00;54;79;50;900;132
05:00;52;80;63;960;149
06:00;57;83;141;1140;275
07:00;69;106;206;1700;386
08:00;93;136;263;2160;498
09:00;102;205;233;1910;459
10:00;102;189;153;1570;338
11:00;105;145;118;1380;286
12:00;100;118;131;1440;302
13:00;87;148;93;1000;230
14:00;70;90;61;720;164
15:00;73;43;60;910;168
16:00;91;57;99;1120;244
17:00;91;60;70;940;200
18:00;119;54;125;1400;312
19:00;114;62;126;1430;309
20:00;135;70;162;1740;385
21:00;135;82;200;1980;441
22:00;142;103;278;2570;569
23:00;114;112;208;2090;433
