CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;66;164;191;357
01:00;23;27;11;39
02:00;19;15;6;28
03:00;16;11;5;24
04:00;19;19;5;27
05:00;23;16;13;42
06:00;32;23;31;79
07:00;47;20;71;155
08:00;51;24;78;169
09:00;58;36;88;193
10:00;53;20;86;184
11:00;56;53;95;200
12:00;64;35;108;228
13:00;65;77;105;224
14:00;69;60;123;255
15:00;66;50;87;198
16:00;83;65;152;314
17:00;82;89;154;317
18:00;83;86;174;347
19:00;86;83;174;352
20:00;84;96;216;415
21:00;80;121;217;411
22:00;76;148;231;429
23:00;69;140;220;406
