CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;77;314;236;437
01:00;52;270;126;244
02:00;46;220;112;215
03:00;41;299;78;161
04:00;40;242;64;137
05:00;40;212;83;167
06:00;43;231;123;231
07:00;49;237;162;295
08:00;52;213;201;359
09:00;66;235;218;399
10:00;79;159;210;400
11:00;111;150;259;506
12:00;128;205;266;535
13:00;102;312;152;334
14:00;117;280;179;390
15:00;112;282;205;426
16:00;143;274;371;710
17:00;154;241;451;844
18:00;127;249;377;704
19:00;109;232;300;568
20:00;101;205;265;507
21:00;101;259;310;576
22:00;100;271;306;569
23:00;91;283;275;511
