CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;28.5526;45.426;36.2695;28.0648;712.443;848.523;71.4
01:00;32.2473;34.3231;27.515;29.6467;620.835;921.438;77.5
02:00;30.6457;35.5691;28.8318;29.865;596.833;867.843;76.3
03:00;22.3066;31.9024;25.8545;17.6419;540.33;795.077;49.3
04:00;26.1581;31.2437;25.1715;21.1761;511.752;736.162;58.5
05:00;21.2109;37.6072;27.1912;14.4191;481.491;659.576;43.3
06:00;38.184;47.7953;31.6082;54.8354;547.408;607.674;122
07:00;51.1127;39.7158;27.8892;93.0241;715.271;593.412;193.3
08:00;57.4272;47.117;35.0257;150.552;899.632;614.194;287.5
09:00;67.1495;50.387;37.2417;193.09;1289.42;697.767;362.2
10:00;53.979;42.7576;31.3708;119.655;1027.29;751.574;236.8
11:00;63.1359;43.4573;30.901;134.68;1002.46;809.34;268.9
12:00;62.571;41.9164;30.4482;130.49;1023.75;873.34;262
13:00;58.5064;45.7872;31.938;100.769;1051.36;944.574;212.5
14:00;67.8913;43.1009;30.3072;125.857;1098;1013.4;260.2
15:00;65.3948;25.2391;17.5436;122.655;1103.55;1061.93;252.8
16:00;66.5511;38.8584;27.8542;119.314;1119.01;1089.35;248.9
17:00;57.9299;27.5578;20.6182;87.5297;948.863;1046.79;191.7
18:00;49.3474;28.8368;21.697;68.2396;806.821;1019.23;153.6
19:00;50.4703;40.5124;31.6537;72.0243;862.048;1001.68;160.5
20:00;48.8601;45.9788;36.3903;68.6058;916.405;988.257;153.7
21:00;47.0237;47.3382;37.1263;80.5406;976.315;978.876;170.1
22:00;39.2277;41.8929;33.4478;56.4115;815.811;943.603;125.4
23:00;30.9747;43.4308;33.9548;36.9199;749.48;899.344;87.4
