CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;108;80;114;1510;282
01:00;88;69;61;1480;182
02:00;71;76;40;1360;133
03:00;75;73;50;1370;151
04:00;65;64;35;1340;119
05:00;58;56;40;1200;120
06:00;57;62;52;1160;137
07:00;62;79;97;1250;210
08:00;71;74;112;1270;243
09:00;72;61;77;1210;191
10:00;78;55;70;1220;186
11:00;66;51;55;1150;151
12:00;70;48;40;1120;132
13:00;66;47;36;1040;121
14:00;70;48;38;1040;129
15:00;77;38;49;1040;153
16:00;82;43;46;1060;153
17:00;88;50;59;1100;179
18:00;84;55;46;1090;154
19:00;91;57;54;1160;174
20:00;121;60;93;1290;263
21:00;113;65;90;1400;250
22:00;108;63;73;1380;220
23:00;105;68;76;1380;222
