CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;77;58;31;77;910;195
01:00;61;47;28;38;740;120
02:00;17;14;10;10;190;31
03:00;18;17;14;10;200;34
04:00;20;20;15;14;220;41
05:00;28;22;15;22;320;61
06:00;45;22;17;49;500;119
07:00;61;24;19;92;700;202
08:00;67;34;25;104;800;226
09:00;70;44;23;105;840;230
10:00;60;43;19;80;720;182
11:00;65;31;14;69;770;170
12:00;67;30;14;77;800;183
13:00;66;44;21;71;770;174
14:00;61;37;19;62;720;155
15:00;67;39;21;64;810;164
16:00;65;28;17;58;760;154
17:00;59;31;15;53;700;139
18:00;63;107;46;54;730;145
19:00;62;24;15;53;740;142
20:00;81;29;17;81;910;203
21:00;100;40;23;114;1200;273
22:00;91;44;28;108;1100;254
23:00;79;58;34;81;950;202
