CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;59;75;55;59;970;148
01:00;41;221;175;145;2680;262
02:00;36;230;181;136;2570;243
03:00;34;204;161;196;2660;333
04:00;30;279;193;125;2740;222
05:00;34;220;174;166;2720;289
06:00;42;220;169;227;3110;389
07:00;67;180;143;413;3380;697
08:00;84;170;131;459;3630;785
09:00;79;165;118;301;2690;539
10:00;87;161;113;294;2480;535
11:00;75;135;89;193;1700;370
12:00;80;104;63;190;1250;370
13:00;74;82;49;122;1010;259
14:00;97;62;34;151;1000;327
15:00;100;64;36;157;1110;339
16:00;108;53;29;138;1120;319
17:00;114;42;21;174;1350;380
18:00;130;59;31;259;2230;526
19:00;134;79;43;298;1990;589
20:00;143;76;46;241;1890;510
21:00;102;55;35;159;1290;346
22:00;86;62;40;121;1180;271
23:00;83;76;54;120;1390;265
