CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;109;77;52;146;1360;330
01:00;93;69;51;97;1050;239
02:00;78;56;39;50;640;153
03:00;72;54;43;65;730;171
04:00;59;45;41;61;650;149
05:00;54;32;32;56;620;138
06:00;63;46;42;124;800;250
07:00;70;47;42;181;980;345
08:00;106;91;49;304;1500;570
09:00;125;99;48;259;1350;519
10:00;119;59;25;146;840;341
11:00;112;42;18;100;610;264
12:00;95;34;14;67;470;196
13:00;83;27;12;53;410;163
14:00;96;27;10;54;550;176
15:00;96;26;10;48;470;168
16:00;92;28;11;50;500;166
17:00;122;34;15;84;730;250
18:00;148;43;19;105;840;308
19:00;145;51;21;121;920;330
20:00;191;67;28;244;1460;564
21:00;193;91;38;304;2000;657
22:00;160;97;61;245;1810;534
23:00;133;93;61;171;1510;393
