CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;92;70;61;1050;185
01:00;85;67;40;880;146
02:00;;50;;;
03:00;;42;;;
04:00;40;39;28;380;84
05:00;43;50;45;430;112
06:00;58;92;164;850;310
07:00;76;126;212;1110;401
08:00;84;105;195;1290;383
09:00;94;103;148;1090;321
10:00;103;92;147;1130;329
11:00;91;57;84;770;219
12:00;91;48;57;740;178
13:00;;48;;;
14:00;84;44;49;580;158
15:00;96;44;62;720;190
16:00;101;43;71;860;209
17:00;122;42;83;1270;248
18:00;110;44;73;980;223
19:00;109;46;73;1130;221
20:00;110;52;70;890;217
21:00;124;56;96;1100;270
22:00;125;66;94;1420;267
23:00;113;83;106;1330;275
