CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;58;113;56;1080;142
01:00;56;100;50;1010;132
02:00;38;;32;740;87
03:00;36;;35;620;90
04:00;35;;39;510;94
05:00;44;;110;820;212
06:00;48;;150;1370;276
07:00;65;;160;2060;310
08:00;93;;157;2700;332
09:00;60;;148;1820;287
10:00;;;;;
11:00;90;;104;1150;247
12:00;87;62;97;1100;234
13:00;80;59;72;1060;189
14:00;77;57;58;940;166
15:00;86;51;67;1060;187
16:00;86;46;76;1180;200
17:00;78;50;69;1180;183
18:00;97;47;81;1420;220
19:00;;34;;;
20:00;111;43;173;2260;374
21:00;106;80;180;2070;380
22:00;83;90;93;1340;224
23:00;65;95;60;1280;155
