CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;38;15;9;46;500;107
01:00;34;16;10;40;380;93
02:00;38;13;7;49;350;111
03:00;31;13;7;41;270;93
04:00;35;12;7;48;370;107
05:00;38;11;6;52;320;115
06:00;38;11;6;63;290;133
07:00;42;14;7;87;390;174
08:00;32;10;6;61;360;124
09:00;33;9;5;60;390;124
10:00;40;10;5;81;410;163
11:00;42;10;6;98;580;192
12:00;45;11;6;118;680;225
13:00;46;12;7;106;650;206
14:00;50;18;11;108;770;215
15:00;45;19;11;86;620;175
16:00;59;27;16;119;740;239
17:00;70;31;19;142;920;286
18:00;61;29;16;107;700;223
19:00;60;25;15;86;610;190
20:00;61;27;16;93;670;203
21:00;55;26;15;89;610;192
22:00;61;20;12;109;710;227
23:00;53;18;10;88;630;188
