CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;66;57;41;43;730;133
01:00;51;60;45;42;630;116
02:00;50;52;32;23;480;84
03:00;35;51;33;20;460;66
04:00;37;51;34;22;490;71
05:00;44;48;34;47;490;116
06:00;49;48;34;86;560;180
07:00;62;56;36;131;900;262
08:00;83;71;39;181;1130;359
09:00;85;70;36;126;950;278
10:00;93;77;32;129;980;290
11:00;68;49;24;81;750;191
12:00;63;45;25;63;660;159
13:00;62;44;23;50;690;139
14:00;68;45;22;56;740;153
15:00;80;42;21;60;790;171
16:00;65;37;21;48;660;140
17:00;87;42;23;81;880;211
18:00;84;51;31;84;880;211
19:00;91;54;35;103;890;249
20:00;84;59;41;106;870;245
21:00;83;58;43;109;950;250
22:00;84;58;42;110;950;251
23:00;71;54;38;51;740;149
