CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;20;26;17;48
01:00;37;49;27;79
02:00;25;31;17;51
03:00;14;28;8;26
04:00;13;25;7;24
05:00;18;23;14;41
06:00;33;25;43;99
07:00;54;26;107;218
08:00;63;36;127;257
09:00;66;53;170;325
10:00;53;42;103;210
11:00;48;40;82;174
12:00;45;92;60;137
13:00;52;58;60;145
14:00;60;42;77;178
15:00;79;57;129;276
16:00;90;79;188;378
17:00;102;72;274;522
18:00;96;98;238;460
19:00;69;148;118;250
20:00;51;90;73;163
21:00;43;66;58;132
22:00;38;57;47;110
23:00;28;36;28;71
