CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;40;48;20;69
01:00;54;95;28;94
02:00;35;86;15;57
03:00;55;88;23;89
04:00;57;75;29;100
05:00;41;58;17;67
06:00;46;58;34;96
07:00;49;69;62;143
08:00;40;81;39;99
09:00;31;81;20;61
10:00;27;64;18;54
11:00;32;51;20;62
12:00;34;34;22;66
13:00;31;20;22;63
14:00;41;15;25;78
15:00;42;22;24;79
16:00;53;25;31;99
17:00;66;26;46;135
18:00;65;36;45;132
19:00;81;44;69;184
20:00;72;53;66;171
21:00;62;58;49;136
22:00;58;51;42;120
23:00;43;55;27;83
