CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;77;36;32;62;780;171
01:00;65;38;35;39;660;123
02:00;39;24;22;22;320;72
03:00;35;20;17;12;280;54
04:00;52;19;15;20;460;82
05:00;49;23;20;37;420;104
06:00;61;29;24;120;570;243
07:00;70;49;41;113;670;242
08:00;83;53;46;200;880;389
09:00;67;66;56;172;690;329
10:00;56;72;63;112;520;226
11:00;92;75;64;178;930;365
12:00;91;72;58;160;950;337
13:00;112;65;53;170;1220;373
14:00;102;76;59;153;1080;335
15:00;120;67;55;150;1310;349
16:00;121;63;51;133;1330;325
17:00;103;54;42;96;1060;250
18:00;124;47;37;99;1320;275
19:00;138;48;35;108;1540;303
20:00;129;23;19;122;1390;314
21:00;130;24;19;106;1420;292
22:00;120;30;25;117;1320;299
23:00;97;32;25;90;1070;235
