CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;46;82;65;1370;145
01:00;40;76;50;1170;116
02:00;29;34;19;710;58
03:00;;44;;;
04:00;34;32;28;640;75
05:00;46;45;95;900;190
06:00;48;55;125;1170;239
07:00;51;54;139;1330;264
08:00;51;57;124;1260;240
09:00;46;78;65;980;145
10:00;53;70;60;1170;144
11:00;56;33;62;970;151
12:00;64;40;60;1190;156
13:00;66;41;62;1200;161
14:00;62;32;49;990;138
15:00;56;55;35;780;110
16:00;59;39;34;860;112
17:00;73;46;57;1000;159
18:00;93;30;119;1520;275
19:00;105;32;273;2620;523
20:00;99;84;278;3080;523
21:00;76;125;188;2290;362
22:00;61;103;99;1790;213
23:00;54;81;71;1480;163
