CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;64;28;43;660;130
01:00;52;35;37;560;109
02:00;71;53;59;760;162
03:00;52;41;24;550;90
04:00;55;56;38;550;112
05:00;50;55;48;560;123
06:00;55;55;79;680;176
07:00;67;70;146;1020;290
08:00;77;98;184;1330;357
09:00;104;111;212;1350;428
10:00;108;102;195;1420;405
11:00;110;61;122;1540;296
12:00;100;59;79;830;220
13:00;96;74;65;780;195
14:00;102;57;68;900;204
15:00;123;62;68;950;226
16:00;114;58;55;890;198
17:00;109;58;60;860;200
18:00;112;51;72;1020;221
19:00;94;52;62;990;189
20:00;90;44;58;750;178
21:00;84;41;58;780;172
22:00;74;34;51;670;153
23:00;70;31;46;630;140
