CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;35;35;61;127
01:00;23;32;38;80
02:00;41;62;36;94
03:00;29;56;23;63
04:00;23;55;16;46
05:00;34;57;22;67
06:00;75;60;100;226
07:00;92;69;190;382
08:00;104;87;241;472
09:00;103;96;231;456
10:00;117;103;234;472
11:00;107;97;222;445
12:00;94;93;136;300
13:00;82;99;96;227
14:00;104;91;144;324
15:00;101;84;131;300
16:00;70;68;94;212
17:00;48;63;96;193
18:00;42;49;125;234
19:00;33;38;112;204
20:00;30;38;87;161
21:00;36;30;64;132
22:00;51;18;93;192
23:00;44;28;87;175
