CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;55;119;93;166;2040;311
01:00;42;103;85;141;1960;257
02:00;33;97;81;70;1640;139
03:00;30;97;84;70;1520;136
04:00;27;92;78;73;1430;139
05:00;30;86;70;78;1330;148
06:00;34;86;66;136;1260;242
07:00;47;95;67;238;1300;412
08:00;68;112;81;362;1490;622
09:00;74;130;101;319;1670;562
10:00;63;137;103;195;1660;361
11:00;74;125;87;207;1640;391
12:00;74;90;59;132;1550;276
13:00;72;70;43;93;1470;214
14:00;79;62;36;88;1370;214
15:00;89;48;29;94;1300;233
16:00;;46;28;;1280;
17:00;95;54;30;107;1260;260
18:00;99;60;34;111;1270;268
19:00;105;75;48;140;1310;319
20:00;125;120;79;303;1540;589
21:00;110;143;106;328;1790;613
22:00;106;161;117;337;1960;622
23:00;74;141;106;224;2020;419
